trader_id,period_start,pnl_net,trades,win_rate,expectancy,pnl_std,e_sd,hold_min_median,buy_share,volume_mean,warning_breaches,critical_breaches,warning_metrics,critical_metrics,consecutive_negative,robust_score,mahalanobis,psi_expectancy,status
2026-04_Quantum_US30_SingleTrader,2020-08-03,3.8800000000000017,6,0.5,0.646666666666667,6.346068599272046,0.10190035871040627,202.49529166666667,0.6666666666666666,0.2333333333333333,1,1,hold_min_median,hold_min_median,0,1.013651556497905,2.5118668336329337,9.211619864003712,RED
2026-04_Quantum_US30_SingleTrader,2020-08-10,105.95000000000002,7,0.42857142857142855,15.135714285714288,52.47274557874238,0.28844906281873745,175.4421,1.0,0.39999999999999997,2,1,buy_share_high|hold_min_median,buy_share_high,0,0.9301502771587707,2.0214607189215417,8.903709732293885,RED
2026-04_Quantum_US30_SingleTrader,2020-08-17,-154.68,5,0.0,-30.936,24.095765810614942,-1.283877019852663,217.30026666666666,0.6,0.64,1,1,hold_min_median,hold_min_median,1,1.4796310448997694,3.9129334139859373,9.086070391673323,RED
2026-04_Quantum_US30_SingleTrader,2020-08-24,184.35000000000002,10,0.7,18.435000000000002,53.39858430291533,0.34523387165890707,246.70938333333334,0.9,0.5599999999999999,1,1,hold_min_median,hold_min_median,0,1.4651829170418733,3.617755140763942,8.859625871701683,RED
2026-04_Quantum_US30_SingleTrader,2020-08-31,73.57999999999998,2,0.5,36.78999999999999,122.06077256842184,0.3014072353128615,26.024433333333334,0.5,0.9,0,0,,,0,0.8285903627290919,2.2130153550259846,8.966587312430239,RED
2026-04_Quantum_US30_SingleTrader,2020-10-05,-16.199999999999996,5,0.4,-3.2399999999999993,23.354629091467075,-0.13873052692512153,151.37621666666666,0.8,0.25999999999999995,1,0,hold_min_median,,1,0.7952804922514615,1.567421063826923,7.083146426987736,RED
2026-04_Quantum_US30_SingleTrader,2020-10-12,-52.8,4,0.0,-13.2,7.378658414644224,-1.788943092121234,152.78471666666667,1.0,0.3,2,1,buy_share_high|hold_min_median,buy_share_high,2,1.3174813202380034,2.887008772927396,7.213116646742536,RED
2026-04_Quantum_US30_SingleTrader,2020-10-19,209.31,6,0.6666666666666666,34.885,46.791180686107936,0.7455464788123455,132.02164166666665,0.6666666666666666,0.4333333333333333,1,0,hold_min_median,,0,0.7823859812945219,1.4830639787442883,8.881902073049837,RED
2026-04_Quantum_US30_SingleTrader,2020-10-26,68.97,4,0.75,17.2425,24.636976782876587,0.6998626557128567,145.67656666666664,1.0,0.3,2,1,buy_share_high|hold_min_median,buy_share_high,0,1.1031177886542636,1.860345138976384,8.977629619536792,RED
2026-04_Quantum_US30_SingleTrader,2020-11-02,-34.470000000000006,5,0.4,-6.894000000000001,41.268133347657006,-0.16705383647771427,24.359283333333334,0.8,0.45999999999999996,0,0,,,1,0.5642144769640169,0.8289760710879622,10.570708418074982,RED
