"Label","Entry time (UTC+1)","Symbol","Quantity","Volume","Type","Entry price","Broker commission","Swaps","Closing price","Closing time (UTC+1)","Net $","Pips","Gross $","Balance $","ID"
"RRL","21/12/2021 17:50:00.302","US30","0.50 Lots","0.50 Indices","Buy","35415.7","0.00","0.00","35497.0","21/12/2021 21:55:00.111","40.65","81.3","40.65","6 755.83","1176"
"RRL","27/12/2021 17:30:00.209","US30","0.50 Lots","0.50 Indices","Buy","36164.4","0.00","0.00","36287.2","27/12/2021 21:51:53.076","61.40","122.8","61.40","6 878.88","1180"
"RRL","27/12/2021 17:35:00.379","US30","0.50 Lots","0.50 Indices","Buy","36151.4","0.00","0.00","36274.7","27/12/2021 21:46:51.120","61.65","123.3","61.65","6 817.48","1179"
"LONDON_1B1S","03/01/2022 15:47:05.785","US30","1.30 Lots","1.30 Indices","Sell","36397.5","0.00","0.00","36272.4","03/01/2022 15:50:20.006","162.63","125.1","162.63","7 041.51","1182"
"LONDON_1B1S","04/01/2022 15:35:00.106","US30","1.10 Lots","1.10 Indices","Buy","36778.0","0.00","0.00","36900.6","04/01/2022 16:20:36.629","134.86","122.6","134.86","7 176.37","1184"
"LONDON_1B1S","06/01/2022 15:50:23.365","US30","1.40 Lots","1.40 Indices","Sell","36328.7","0.00","0.00","36205.1","06/01/2022 16:05:23.277","173.04","123.6","173.04","7 349.41","1186"
"LONDON_1B1S","07/01/2022 15:41:27.265","US30","1.40 Lots","1.40 Indices","Sell","36141.5","0.00","0.00","36205.9","07/01/2022 15:43:40.319","-90.16","-64.4","-90.16","7 259.25","1188"
"RRL","07/01/2022 17:50:00.206","US30","0.50 Lots","0.50 Indices","Buy","36326.1","0.00","0.00","36264.4","07/01/2022 21:50:18.235","-30.85","-61.7","-30.85","7 197.45","1192"
"RRL","07/01/2022 17:55:00.206","US30","0.50 Lots","0.50 Indices","Buy","36374.6","0.00","0.00","36312.7","07/01/2022 18:06:23.660","-30.95","-61.9","-30.95","7 228.30","1191"
"RRL","11/01/2022 18:10:01.273","US30","0.50 Lots","0.50 Indices","Buy","36095.5","0.00","0.00","36218.2","11/01/2022 20:46:40.651","61.35","122.7","61.35","7 227.85","1196"
"RRL","11/01/2022 18:15:00.216","US30","0.50 Lots","0.50 Indices","Buy","36107.0","0.00","0.00","36045.1","11/01/2022 18:29:23.179","-30.95","-61.9","-30.95","7 166.50","1195"
"LONDON_1B1S","13/01/2022 15:35:34.013","US30","1.10 Lots","1.10 Indices","Buy","36423.7","0.00","0.00","36361.8","13/01/2022 16:51:00.546","-68.09","-61.9","-68.09","7 159.76","1198"
"RRL","13/01/2022 17:45:00.066","US30","0.50 Lots","0.50 Indices","Buy","36500.7","0.00","0.00","36438.3","13/01/2022 18:04:37.203","-31.20","-62.4","-31.20","7 097.61","1202"
"RRL","13/01/2022 17:50:00.208","US30","0.50 Lots","0.50 Indices","Buy","36501.7","0.00","0.00","36439.8","13/01/2022 18:04:26.386","-30.95","-61.9","-30.95","7 128.81","1201"
"LONDON_1B1S","20/01/2022 15:42:22.408","US30","1.10 Lots","1.10 Indices","Buy","35208.8","0.00","0.00","35332.9","20/01/2022 15:55:53.316","136.51","124.1","136.51","7 234.12","1204"
"RRL","20/01/2022 17:30:00.332","US30","0.50 Lots","0.50 Indices","Buy","35447.6","0.00","0.00","35385.2","20/01/2022 17:42:31.464","-31.20","-62.4","-31.20","7 171.72","1208"
"RRL","20/01/2022 17:35:00.310","US30","0.50 Lots","0.50 Indices","Buy","35453.6","0.00","0.00","35391.2","20/01/2022 17:42:27.865","-31.20","-62.4","-31.20","7 202.92","1207"
"LONDON_1B1S","21/01/2022 16:10:54.652","US30","1.30 Lots","1.30 Indices","Sell","34577.0","0.00","0.00","34454.4","21/01/2022 16:22:13.710","159.38","122.6","159.38","7 331.10","1210"
"RRL","21/01/2022 17:30:00.043","US30","0.50 Lots","0.50 Indices","Buy","34841.4","0.00","0.00","34777.5","21/01/2022 17:31:24.361","-31.95","-63.9","-31.95","7 299.15","1212"
"RRL","21/01/2022 17:35:00.391","US30","0.50 Lots","0.50 Indices","Buy","34812.4","0.00","0.00","34746.0","21/01/2022 17:37:47.882","-33.20","-66.4","-33.20","7 265.95","1214"
"LONDON_1B1S","25/01/2022 15:41:01.869","US30","1.40 Lots","1.40 Indices","Sell","33947.8","0.00","0.00","33825.2","25/01/2022 15:45:41.278","171.64","122.6","171.64","7 437.59","1216"
"RRL","25/01/2022 19:35:00.257","US30","0.60 Lots","0.60 Indices","Buy","34205.7","0.00","0.00","34330.3","25/01/2022 19:54:37.558","74.76","124.6","74.76","7 512.35","1219"
"RRL","25/01/2022 19:40:00.018","US30","0.60 Lots","0.60 Indices","Buy","34231.2","0.00","0.00","34353.8","25/01/2022 19:59:25.128","73.56","122.6","73.56","7 585.91","1220"
"LONDON_1B1S","27/01/2022 15:35:00.235","US30","1.20 Lots","1.20 Indices","Buy","34442.1","0.00","0.00","34569.2","27/01/2022 15:43:33.038","152.52","127.1","152.52","7 738.43","1222"
"RRL","28/01/2022 17:35:00.118","US30","0.60 Lots","0.60 Indices","Buy","34235.8","0.00","0.00","34359.4","28/01/2022 17:57:04.850","74.16","123.6","74.16","7 737.71","1227"
"LONDON_1B1S","28/01/2022 17:37:44.593","US30","1.20 Lots","1.20 Indices","Buy","34321.8","0.00","0.00","34259.4","28/01/2022 17:41:04.928","-74.88","-62.4","-74.88","7 663.55","1226"
"RRL","28/01/2022 17:40:00.302","US30","0.60 Lots","0.60 Indices","Buy","34290.8","0.00","0.00","34229.2","28/01/2022 18:48:06.418","-36.96","-61.6","-36.96","7 700.75","1228"
"LONDON_1B1S","31/01/2022 16:09:16.242","US30","1.20 Lots","1.20 Indices","Buy","34765.6","0.00","0.00","34703.7","31/01/2022 16:42:21.655","-74.28","-61.9","-74.28","7 626.47","1230"
"RRL","31/01/2022 17:40:00.211","US30","0.60 Lots","0.60 Indices","Buy","34728.2","0.00","0.00","34850.8","31/01/2022 17:53:58.918","73.56","122.6","73.56","7 700.03","1233"
"RRL","31/01/2022 17:45:00.207","US30","0.60 Lots","0.60 Indices","Buy","34754.7","0.00","0.00","34877.3","31/01/2022 18:18:09.286","73.56","122.6","73.56","7 773.59","1234"
"LONDON_1B1S","04/02/2022 16:46:16.711","US30","1.20 Lots","1.20 Indices","Sell","34804.0","0.00","0.00","34867.4","04/02/2022 16:53:58.954","-76.08","-63.4","-76.08","7 697.51","1236"
"RRL","07/02/2022 19:35:00.266","US30","1.20 Lots","1.20 Indices","Buy","35190.7","0.00","0.00","35313.3","07/02/2022 21:12:49.393","147.12","122.6","147.12","7 844.63","1239"
"RRL","07/02/2022 19:40:00.173","US30","1.20 Lots","1.20 Indices","Buy","35204.2","0.00","0.00","35326.8","07/02/2022 21:14:56.124","147.12","122.6","147.12","7 991.75","1240"
"RRL","08/02/2022 17:30:00.117","US30","1.20 Lots","1.20 Indices","Buy","35303.0","0.00","0.00","35426.1","08/02/2022 18:35:02.200","147.72","123.1","147.72","8 139.47","1243"
"RRL","08/02/2022 17:35:00.006","US30","1.20 Lots","1.20 Indices","Buy","35366.5","0.00","0.00","35303.3","08/02/2022 20:39:51.377","-75.84","-63.2","-75.84","8 063.63","1244"
"RRL","10/02/2022 19:25:00.018","US30","1.50 Lots","1.50 Indices","Sell","35449.4","0.00","0.00","35326.8","10/02/2022 19:35:38.278","183.90","122.6","183.90","8 247.53","1247"
"RRL","10/02/2022 19:30:00.140","US30","1.50 Lots","1.50 Indices","Sell","35379.4","0.00","0.00","35256.3","10/02/2022 20:16:57.478","184.65","123.1","184.65","8 432.18","1248"
"LONDON_1B1S","11/02/2022 17:09:46.184","US30","0.30 Lots","0.30 Indices","Buy","35328.8","0.00","0.00","35266.9","11/02/2022 17:26:35.944","-18.57","-61.9","-18.57","8 413.61","1250"
"RRL","11/02/2022 19:40:00.055","US30","1.60 Lots","1.60 Indices","Sell","34882.7","0.00","0.00","34755.1","11/02/2022 19:46:31.272","204.16","127.6","204.16","8 617.77","1253"
"RRL","11/02/2022 19:45:00.091","US30","1.60 Lots","1.60 Indices","Sell","34855.7","0.00","0.00","34728.6","11/02/2022 20:02:46.545","203.36","127.1","203.36","8 821.13","1254"
"LONDON_1B1S","17/02/2022 15:37:50.857","US30","1.40 Lots","1.40 Indices","Sell","34661.5","0.00","0.00","34726.4","17/02/2022 15:40:00.622","-90.86","-64.9","-90.86","8 730.27","1256"
"LONDON_1B1S","18/02/2022 17:03:43.785","US30","1.40 Lots","1.40 Indices","Sell","34145.4","0.00","0.00","34208.6","18/02/2022 17:20:50.090","-88.48","-63.2","-88.48","8 641.79","1258"
"RRL","22/02/2022 19:25:00.126","US30","1.60 Lots","1.60 Indices","Sell","33583.1","0.00","0.00","33460.5","22/02/2022 19:54:11.457","196.16","122.6","196.16","8 837.95","1261"
"RRL","22/02/2022 19:30:00.078","US30","1.60 Lots","1.60 Indices","Sell","33575.1","0.00","0.00","33452.5","22/02/2022 19:54:18.481","196.16","122.6","196.16","9 034.11","1262"
"RRL","24/02/2022 17:30:00.126","US30","1.40 Lots","1.40 Indices","Buy","32545.0","0.00","0.00","32482.6","24/02/2022 17:42:14.025","-87.36","-62.4","-87.36","8 859.39","1266"
"RRL","24/02/2022 17:35:00.034","US30","1.40 Lots","1.40 Indices","Buy","32562.0","0.00","0.00","32499.6","24/02/2022 17:42:01.481","-87.36","-62.4","-87.36","8 946.75","1265"
"RRL","25/02/2022 17:30:00.164","US30","1.40 Lots","1.40 Indices","Buy","33826.7","0.00","0.00","33949.3","25/02/2022 18:02:14.627","171.64","122.6","171.64","9 031.03","1269"
"RRL","25/02/2022 17:35:00.199","US30","1.40 Lots","1.40 Indices","Buy","33838.7","0.00","0.00","33961.8","25/02/2022 18:02:39.129","172.34","123.1","172.34","9 203.37","1270"
"RRL","28/02/2022 17:30:00.027","US30","1.40 Lots","1.40 Indices","Buy","33933.0","0.00","0.00","33870.6","28/02/2022 17:40:09.825","-87.36","-62.4","-87.36","9 116.01","1273"
"RRL","28/02/2022 17:35:00.024","US30","1.40 Lots","1.40 Indices","Buy","33908.5","0.00","0.00","33846.6","28/02/2022 17:46:58.023","-86.66","-61.9","-86.66","9 029.35","1274"
"RRL","04/03/2022 18:20:00.227","US30","1.40 Lots","1.40 Indices","Buy","33524.5","0.00","0.00","33462.1","04/03/2022 18:22:45.248","-87.36","-62.4","-87.36","8 941.99","1276"
"RRL","04/03/2022 18:35:00.204","US30","1.40 Lots","1.40 Indices","Buy","33514.5","0.00","0.00","33637.6","04/03/2022 19:05:00.464","172.34","123.1","172.34","9 114.33","1278"
"RRL","08/03/2022 18:15:00.018","US30","1.40 Lots","1.40 Indices","Buy","33123.9","0.00","0.00","33249.5","08/03/2022 18:33:32.507","175.84","125.6","175.84","9 200.71","1282"
"RRL","08/03/2022 18:20:00.043","US30","1.40 Lots","1.40 Indices","Buy","33194.9","0.00","0.00","33131.0","08/03/2022 18:22:31.674","-89.46","-63.9","-89.46","9 024.87","1281"
"RRL","14/03/2022 19:30:00.406","US30","1.40 Lots","1.40 Indices","Sell","32820.8","0.00","0.00","32884.2","14/03/2022 19:35:25.018","-88.76","-63.4","-88.76","9 111.95","1284"
"RRL","15/03/2022 17:30:00.035","US30","1.40 Lots","1.40 Indices","Buy","33415.3","0.00","0.00","33352.4","15/03/2022 17:51:05.612","-88.06","-62.9","-88.06","9 023.89","1287"
"RRL","15/03/2022 17:35:00.028","US30","1.40 Lots","1.40 Indices","Buy","33413.8","0.00","0.00","33351.9","15/03/2022 17:51:05.766","-86.66","-61.9","-86.66","8 937.23","1288"
"RRL","17/03/2022 17:30:00.216","US30","1.40 Lots","1.40 Indices","Buy","34218.7","0.00","0.00","34342.3","17/03/2022 18:42:32.602","173.04","123.6","173.04","9 110.27","1291"
"RRL","17/03/2022 17:35:00.141","US30","1.40 Lots","1.40 Indices","Buy","34224.7","0.00","0.00","34347.3","17/03/2022 18:43:08.515","171.64","122.6","171.64","9 281.91","1292"
"RRL","18/03/2022 17:45:00.241","US30","1.50 Lots","1.50 Indices","Buy","34499.9","0.00","0.00","34622.5","18/03/2022 20:18:51.172","183.90","122.6","183.90","9 649.71","1296"
"RRL","18/03/2022 18:00:00.207","US30","1.50 Lots","1.50 Indices","Buy","34481.9","0.00","0.00","34604.5","18/03/2022 20:10:57.856","183.90","122.6","183.90","9 465.81","1295"
"RRL","24/03/2022 18:20:00.219","US30","1.50 Lots","1.50 Indices","Buy","34582.8","0.00","0.00","34705.5","24/03/2022 20:52:39.379","184.05","122.7","184.05","9 833.76","1299"
"RRL","24/03/2022 18:25:00.209","US30","1.50 Lots","1.50 Indices","Buy","34585.8","0.00","0.00","34708.5","24/03/2022 20:53:10.210","184.05","122.7","184.05","10 017.81","1300"
"LONDON_1B1S","25/03/2022 16:08:14.695","US30","0.40 Lots","0.40 Indices","Buy","34855.9","0.00","0.00","34793.8","25/03/2022 16:10:14.961","-24.84","-62.1","-24.84","9 992.97","1302"
"RRL","04/04/2022 16:30:00.129","US30","1.60 Lots","1.60 Indices","Buy","34832.7","0.00","0.00","34913.7","04/04/2022 20:55:00.084","129.60","81","129.60","10 122.57","1305"
"RRL","04/04/2022 16:35:00.075","US30","1.60 Lots","1.60 Indices","Buy","34825.2","0.00","0.00","34913.7","04/04/2022 20:55:00.084","141.60","88.5","141.60","10 264.17","1306"
"LONDON_1B1S","05/04/2022 14:35:15.227","US30","1.60 Lots","1.60 Indices","Buy","34981.0","0.00","0.00","35103.6","05/04/2022 15:03:15.874","196.16","122.6","196.16","10 460.33","1308"
"RRL","07/04/2022 19:05:00.212","US30","1.70 Lots","1.70 Indices","Buy","34526.8","0.00","0.00","34651.9","07/04/2022 20:01:36.556","212.67","125.1","212.67","10 673.00","1310"
"LONDON_1B1S","08/04/2022 15:52:14.118","US30","1.70 Lots","1.70 Indices","Buy","34768.3","0.00","0.00","34890.9","08/04/2022 17:26:54.255","208.42","122.6","208.42","10 881.42","1314"
"RRL","08/04/2022 16:30:00.259","US30","1.70 Lots","1.70 Indices","Buy","34815.8","0.00","0.00","34754.2","08/04/2022 19:27:04.179","-104.72","-61.6","-104.72","10 671.98","1316"
"RRL","08/04/2022 16:35:00.115","US30","1.70 Lots","1.70 Indices","Buy","34835.3","0.00","0.00","34773.7","08/04/2022 19:25:03.325","-104.72","-61.6","-104.72","10 776.70","1315"
"LONDON_1B1S","12/04/2022 14:39:30.685","US30","1.70 Lots","1.70 Indices","Buy","34574.2","0.00","0.00","34512.5","12/04/2022 15:11:33.276","-104.89","-61.7","-104.89","10 567.09","1318"
"LONDON_1B1S","14/04/2022 15:31:35.863","US30","1.70 Lots","1.70 Indices","Buy","34701.0","0.00","0.00","34638.6","14/04/2022 16:22:09.687","-106.08","-62.4","-106.08","10 461.01","1320"
"LONDON_1B1S","18/04/2022 14:35:00.083","US30","1.70 Lots","1.70 Indices","Buy","34563.0","0.00","0.00","34500.6","18/04/2022 14:55:51.153","-106.08","-62.4","-106.08","10 354.93","1322"
"LONDON_1B1S","19/04/2022 14:43:04.795","US30","1.60 Lots","1.60 Indices","Buy","34560.2","0.00","0.00","34682.8","19/04/2022 14:53:54.233","196.16","122.6","196.16","10 551.09","1324"
"RRL","19/04/2022 16:30:00.206","US30","1.70 Lots","1.70 Indices","Buy","34827.5","0.00","0.00","34764.6","19/04/2022 18:29:02.162","-106.93","-62.9","-106.93","10 444.16","1327"
"RRL","19/04/2022 16:35:00.036","US30","1.70 Lots","1.70 Indices","Buy","34804.5","0.00","0.00","34742.6","19/04/2022 19:12:08.823","-105.23","-61.9","-105.23","10 338.93","1328"
"LONDON_1B1S","21/04/2022 14:35:00.064","US30","1.60 Lots","1.60 Indices","Buy","35472.1","0.00","0.00","35409.7","21/04/2022 14:36:50.548","-99.84","-62.4","-99.84","10 239.09","1330"
"RRL","21/04/2022 18:10:00.235","US30","0.80 Lots","0.80 Indices","Sell","35093.5","0.00","0.00","35155.4","21/04/2022 18:29:00.484","-49.52","-61.9","-49.52","10 189.57","1333"
"RRL","21/04/2022 18:15:00.143","US30","0.80 Lots","0.80 Indices","Sell","35101.0","0.00","0.00","35163.9","21/04/2022 18:29:26.301","-50.32","-62.9","-50.32","10 139.25","1334"
"RRL","22/04/2022 18:45:00.207","US30","0.80 Lots","0.80 Indices","Sell","34138.3","0.00","0.00","34015.7","22/04/2022 19:34:43.432","98.08","122.6","98.08","10 237.33","1337"
"RRL","22/04/2022 18:50:00.349","US30","0.80 Lots","0.80 Indices","Sell","34126.3","0.00","0.00","34003.7","22/04/2022 19:35:40.731","98.08","122.6","98.08","10 335.41","1338"
"RRL","26/04/2022 18:25:00.540","US30","0.80 Lots","0.80 Indices","Sell","33430.8","0.00","0.00","33492.7","26/04/2022 18:42:47.127","-49.52","-61.9","-49.52","10 235.57","1342"
"RRL","26/04/2022 18:30:00.151","US30","0.80 Lots","0.80 Indices","Sell","33416.3","0.00","0.00","33479.2","26/04/2022 18:42:04.205","-50.32","-62.9","-50.32","10 285.09","1341"
"RRL","28/04/2022 17:30:00.088","US30","1.60 Lots","1.60 Indices","Buy","33617.9","0.00","0.00","33741.2","28/04/2022 17:44:06.967","197.28","123.3","197.28","10 432.85","1345"
"RRL","28/04/2022 17:35:00.047","US30","1.60 Lots","1.60 Indices","Buy","33650.9","0.00","0.00","33775.2","28/04/2022 17:45:14.208","198.88","124.3","198.88","10 631.73","1346"
"LONDON_1B1S","29/04/2022 16:31:59.919","US30","0.40 Lots","0.40 Indices","Sell","33631.8","0.00","0.00","33509.2","29/04/2022 17:02:04.030","49.04","122.6","49.04","10 680.77","1348"
"LONDON_1B1S","02/05/2022 14:35:04.151","US30","1.70 Lots","1.70 Indices","Sell","32912.4","0.00","0.00","32977.8","02/05/2022 14:43:14.531","-111.18","-65.4","-111.18","10 569.59","1350"
"RRL","02/05/2022 18:40:00.279","US30","2.00 Lots","2 Indices","Sell","32698.8","0.00","0.00","32576.2","02/05/2022 19:13:24.572","245.20","122.6","245.20","10 690.99","1354"
"RRL","02/05/2022 18:45:00.159","US30","2.00 Lots","2 Indices","Sell","32665.3","0.00","0.00","32727.2","02/05/2022 19:07:02.883","-123.80","-61.9","-123.80","10 445.79","1353"
"RRL","03/05/2022 16:30:00.024","US30","0.80 Lots","0.80 Indices","Buy","33271.5","0.00","0.00","33209.6","03/05/2022 17:06:13.159","-49.52","-61.9","-49.52","10 590.35","1358"
"RRL","03/05/2022 16:35:00.173","US30","0.80 Lots","0.80 Indices","Buy","33335.5","0.00","0.00","33271.6","03/05/2022 16:37:59.906","-51.12","-63.9","-51.12","10 639.87","1357"
"RRL","06/05/2022 16:30:00.083","US30","0.80 Lots","0.80 Indices","Buy","32954.1","0.00","0.00","32888.7","06/05/2022 16:33:07.605","-52.32","-65.4","-52.32","10 538.03","1360"
"RRL","06/05/2022 18:00:00.101","US30","0.80 Lots","0.80 Indices","Buy","32978.6","0.00","0.00","32914.2","06/05/2022 18:06:30.361","-51.52","-64.4","-51.52","10 486.51","1362"
"LONDON_1B1S","09/05/2022 16:23:42.992","US30","1.70 Lots","1.70 Indices","Sell","32308.2","0.00","0.00","32370.6","09/05/2022 16:38:58.802","-106.08","-62.4","-106.08","10 380.43","1364"
"LONDON_1B1S","10/05/2022 15:37:18.816","US30","1.60 Lots","1.60 Indices","Sell","32373.7","0.00","0.00","32250.6","10/05/2022 15:48:56.364","196.96","123.1","196.96","10 577.39","1366"
"RRL","12/05/2022 18:45:00.182","US30","2.00 Lots","2 Indices","Sell","31412.1","0.00","0.00","31289.5","12/05/2022 19:32:21.068","245.20","122.6","245.20","10 697.79","1370"
"RRL","12/05/2022 18:50:00.321","US30","2.00 Lots","2 Indices","Sell","31332.1","0.00","0.00","31394.5","12/05/2022 18:57:27.843","-124.80","-62.4","-124.80","10 452.59","1369"
"RRL","13/05/2022 16:30:00.239","US30","0.80 Lots","0.80 Indices","Buy","32235.1","0.00","0.00","32173.2","13/05/2022 16:42:07.282","-49.52","-61.9","-49.52","10 648.27","1373"
"RRL","13/05/2022 16:35:00.122","US30","0.80 Lots","0.80 Indices","Buy","32219.6","0.00","0.00","32157.7","13/05/2022 16:46:40.254","-49.52","-61.9","-49.52","10 598.75","1374"
"LONDON_1B1S","13/05/2022 16:48:26.387","US30","0.40 Lots","0.40 Indices","Buy","32151.6","0.00","0.00","32275.2","13/05/2022 17:13:08.076","49.44","123.6","49.44","10 648.19","1376"
"LONDON_1B1S","16/05/2022 14:49:42.112","US30","1.70 Lots","1.70 Indices","Sell","31950.3","0.00","0.00","32012.2","16/05/2022 14:52:59.432","-105.23","-61.9","-105.23","10 542.96","1378"
"RRL","16/05/2022 16:55:00.371","US30","0.80 Lots","0.80 Indices","Buy","32254.4","0.00","0.00","32191.5","16/05/2022 17:06:26.291","-50.32","-62.9","-50.32","10 492.64","1380"
"RRL","16/05/2022 17:35:00.104","US30","0.80 Lots","0.80 Indices","Buy","32211.4","0.00","0.00","32149.4","16/05/2022 17:44:10.984","-49.60","-62","-49.60","10 443.04","1382"
"LONDON_1B1S","17/05/2022 15:45:48.356","US30","1.60 Lots","1.60 Indices","Sell","32321.6","0.00","0.00","32383.5","17/05/2022 15:56:10.105","-99.04","-61.9","-99.04","10 344.00","1384"
"RRL","19/05/2022 16:50:00.096","US30","0.80 Lots","0.80 Indices","Buy","31400.9","0.00","0.00","31338.5","19/05/2022 16:54:32.842","-49.92","-62.4","-49.92","10 294.08","1386"
"LONDON_1B1S","20/05/2022 15:07:09.832","US30","1.60 Lots","1.60 Indices","Sell","31348.3","0.00","0.00","31225.5","20/05/2022 15:39:22.452","196.48","122.8","196.48","10 490.56","1388"
"RRL","20/05/2022 18:15:00.017","US30","2.00 Lots","2 Indices","Sell","30717.1","0.00","0.00","30779.0","20/05/2022 18:34:51.161","-123.80","-61.9","-123.80","10 242.96","1392"
"RRL","20/05/2022 18:20:00.371","US30","2.00 Lots","2 Indices","Sell","30681.6","0.00","0.00","30743.5","20/05/2022 18:33:46.798","-123.80","-61.9","-123.80","10 366.76","1391"
"RRL","23/05/2022 16:30:00.098","US30","0.80 Lots","0.80 Indices","Buy","31898.8","0.00","0.00","31837.2","23/05/2022 17:52:05.490","-49.28","-61.6","-49.28","10 144.16","1396"
"RRL","23/05/2022 16:35:00.133","US30","0.80 Lots","0.80 Indices","Buy","31952.3","0.00","0.00","31890.4","23/05/2022 16:48:27.133","-49.52","-61.9","-49.52","10 193.44","1395"
"LONDON_1B1S","24/05/2022 15:14:39.338","US30","1.60 Lots","1.60 Indices","Sell","31524.4","0.00","0.00","31401.8","24/05/2022 15:48:29.307","196.16","122.6","196.16","10 340.32","1398"
"RRL","26/05/2022 16:30:00.145","US30","0.80 Lots","0.80 Indices","Buy","32615.9","0.00","0.00","32738.5","26/05/2022 18:05:35.795","98.08","122.6","98.08","10 536.48","1402"
"RRL","26/05/2022 16:35:00.079","US30","0.80 Lots","0.80 Indices","Buy","32595.4","0.00","0.00","32718.0","26/05/2022 17:59:02.379","98.08","122.6","98.08","10 438.40","1401"
"RRL","27/05/2022 16:30:00.143","US30","0.80 Lots","0.80 Indices","Buy","32950.0","0.00","0.00","33072.8","27/05/2022 20:05:55.280","98.24","122.8","98.24","10 634.72","1405"
